type,captures,urls,new_urls
text/html,897580,782159,708952
application/json,554,418,408
image/jpeg,326,269,222
application/javascript,235,232,230
image/gif,217,177,117
text/css,22,17,12
application/xml,10,5,5
text/plain,4,2,2
