type,captures,urls,new_urls
image/png,2745336,13014,4281
text/html,2080097,1320909,1102128
application/javascript,875483,2514,2039
text/css,201111,1510,1264
image/gif,110552,586,188
application/json,28894,4625,4538
image/svg+xml,20769,64,36
image/jpeg,20298,147,73
font/woff,3547,12,0
application/xml,2661,2548,2537
font/woff2,1083,3,1
application/octet-stream,338,3,2
text/plain,6,4,2
image/x-xbitmap,2,1,1
