type,captures,urls,new_urls
text/html,536686,74604,61580
text/plain,492,425,422
image/vnd.microsoft.icon,179,16,13
application/json,173,171,171
text/css,74,25,18
image/gif,28,17,12
image/png,23,3,3
image/jpeg,12,2,1
