type,captures,urls,new_urls
text/html,78485,51261,43088
image/gif,3174,1645,1210
image/jpeg,427,210,182
text/css,40,13,3
text/plain,26,20,19
application/octet-stream,22,14,10
application/x-shockwave-flash,9,6,2
