type,captures,urls,new_urls
text/html,650512,343250,211753
image/gif,22889,1158,576
image/jpeg,9887,3257,2831
application/javascript,9373,100,36
text/css,880,61,18
application/x-shockwave-flash,617,20,11
image/svg+xml,584,1,1
text/plain,40,28,17
image/png,2,2,2
application/xml,2,1,1
audio/x-pn-realaudio,1,1,1
