type,captures,urls,new_urls
text/html,4958473,2661004,2084470
application/x-shockwave-flash,101481,11236,8948
text/css,1426,576,405
image/gif,475,176,126
application/json,270,10,5
application/octet-stream,80,11,8
image/png,68,25,10
text/x-component,22,1,1
image/jpeg,22,7,7
text/plain,2,1,1
