type,captures,urls,new_urls
text/html,1664153,1103847,1031986
image/jpeg,2533,1473,1277
application/javascript,419,91,61
image/png,282,134,73
text/plain,253,5,0
image/gif,177,101,77
application/x-shockwave-flash,39,26,24
text/vnd.sun.j2me.app-descriptor,19,8,1
text/css,18,10,7
application/pdf,4,3,3
application/xml,2,2,2
