type,captures,urls,new_urls
text/html,3880,1078,211
image/jpeg,319,212,73
image/gif,135,60,4
image/png,42,42,42
application/javascript,25,25,25
text/css,9,9,9
image/vnd.microsoft.icon,6,2,0
