type,captures,urls,new_urls
text/html,23989207,13936235,12638742
image/png,572441,12307,7240
image/gif,447767,16664,15163
text/css,193243,4774,4099
application/zip,34395,267,191
image/jpeg,15603,1976,1714
text/x-component,6288,10,2
application/x-shockwave-flash,4009,62,47
text/plain,1031,180,173
audio/mpeg,606,7,3
application/octet-stream,287,14,10
application/x-xpinstall,133,5,2
application/postscript,69,2,1
image/svg+xml,3,1,1
font/ttf,3,1,1
audio/ogg,2,2,2
video/mp4,1,1,1
