type,captures,urls,new_urls
text/html,12586507,9269528,7859656
image/gif,14444,9665,9522
image/jpeg,777,147,116
text/css,758,74,43
application/vnd.android.package-archive,178,3,0
image/png,90,6,6
text/plain,80,3,0
application/octet-stream,16,4,2
application/x-shockwave-flash,5,2,2
