type,captures,urls,new_urls
text/html,1685051,537204,428243
image/gif,358564,44562,32258
image/jpeg,9087,6513,5148
application/msword,1795,1324,1195
text/css,1378,695,657
application/octet-stream,1369,650,488
text/plain,979,404,222
video/x-ms-asf,801,508,303
application/vnd.ms-powerpoint,501,419,418
application/zip,230,195,85
