type,captures,urls,new_urls
text/html,8281,4072,3994
image/jpeg,1447,860,855
image/gif,1329,485,467
text/css,99,23,23
text/plain,35,35,24
application/zip,35,35,34
application/octet-stream,10,10,10
video/quicktime,4,3,3
video/mpeg,1,1,1
