type,captures,urls,new_urls
text/html,104823,59397,59114
image/gif,612,273,186
image/jpeg,149,100,82
text/plain,71,26,11
text/css,28,6,6
application/zip,7,7,7
application/pdf,6,5,1
application/octet-stream,2,1,0
