type,captures,urls,new_urls
text/html,11273,6476,5439
image/gif,253,107,87
image/jpeg,147,81,81
application/xml,57,17,17
application/javascript,29,22,21
application/x-shockwave-flash,7,2,1
text/css,5,5,5
image/png,2,2,2
