type,captures,urls,new_urls
text/html,337881,199436,161125
image/jpeg,8916,8282,7995
image/gif,3985,2224,1630
application/x-shockwave-flash,264,199,170
text/css,117,45,28
text/plain,93,4,2
image/png,34,27,27
application/octet-stream,11,8,7
application/msword,11,11,11
application/vnd.ms-excel,5,5,5
image/x-xbitmap,2,2,1
