type,captures,urls,new_urls
text/html,291325,196201,181778
text/css,1413,527,390
image/gif,373,224,190
application/octet-stream,305,85,71
image/jpeg,304,272,272
text/plain,228,42,11
application/x-shockwave-flash,94,58,42
application/zip,38,4,3
application/msword,32,16,11
image/png,4,4,4
application/rar,4,2,1
audio/mpeg,3,3,3
application/xml,3,3,2
application/vnd.ms-excel,3,2,2
