type,captures,urls,new_urls
text/html,3706287,2199551,1739743
application/x-shockwave-flash,5882,3574,3565
text/css,214,143,109
image/gif,187,129,125
image/png,22,9,9
image/jpeg,22,7,7
application/octet-stream,10,5,3
