type,captures,urls,new_urls
text/html,1339161,1024170,970027
image/gif,337,183,182
image/jpeg,145,95,92
text/plain,31,13,4
text/css,29,19,18
application/xml,27,12,7
image/png,12,6,6
application/x-shockwave-flash,6,4,4
audio/mpeg,2,2,2
