type,captures,urls,new_urls
text/html,77797,50918,42776
image/gif,3172,1643,1208
image/jpeg,426,209,181
text/css,40,13,3
text/plain,26,20,19
application/octet-stream,22,14,10
application/x-shockwave-flash,9,6,2
