type,captures,urls,new_urls
text/html,13758858,9445135,6469628
image/gif,3181740,1793798,1737329
text/css,3289,105,46
image/jpeg,667,394,360
image/png,274,26,24
application/x-shockwave-flash,234,24,15
application/javascript,197,21,10
text/plain,99,93,78
application/pdf,10,6,4
application/xml,1,1,1
