type,captures,urls,new_urls
text/html,538947,341972,211385
image/gif,5359,948,506
image/jpeg,4002,3205,2810
text/css,170,52,11
application/javascript,64,15,9
application/x-shockwave-flash,62,15,8
text/plain,39,27,16
application/xml,2,1,1
audio/x-pn-realaudio,1,1,1
