type,captures,urls,new_urls
text/html,689619,460964,429431
image/gif,16860,1591,1125
application/json,7029,5476,5476
text/css,672,56,26
application/pdf,543,166,127
image/jpeg,408,294,264
image/png,202,110,53
application/x-shockwave-flash,57,8,7
application/x-wais-source,42,3,1
text/plain,41,8,7
audio/x-ms-wma,17,8,6
application/msword,7,5,4
audio/x-wav,3,1,1
