type,captures,urls,new_urls
text/html,7869,2064,1717
image/gif,3801,821,575
image/jpeg,548,303,257
text/css,256,81,57
application/x-shockwave-flash,127,68,43
text/plain,36,10,3
application/xml,13,12,12
text/tab-separated-values,1,1,1
