type,captures,urls,new_urls
text/html,4159096,2229438,1531239
image/jpeg,32730,28110,25480
image/gif,6015,3891,3006
text/css,1484,744,480
application/octet-stream,1315,934,838
image/png,794,627,572
text/plain,14,11,8
application/pdf,7,6,6
application/msword,6,6,4
text/vnd.wap.wml,2,0,0
application/vnd.ms-powerpoint,2,1,1
