type,captures,urls,new_urls
text/html,15591570,8521070,7921904
application/atom+xml,251671,98615,69899
application/json,105039,25042,22250
application/xhtml+xml,40730,11691,7351
image/png,8555,578,551
application/javascript,7326,42,33
image/jpeg,7147,2500,2479
application/xml,5255,663,619
application/x-shockwave-flash,2980,22,11
text/plain,2811,1,0
image/gif,2616,431,411
text/css,1311,247,244
application/zip,72,4,4
application/octet-stream,25,20,20
text/vnd.wap.wml,3,2,2
