type,captures,urls,new_urls
text/html,12265,6604,6125
image/jpeg,3018,2934,2906
text/vnd.wap.wml,879,524,524
image/gif,769,458,367
application/xml,130,118,118
image/png,98,97,97
application/x-shockwave-flash,75,39,34
text/plain,55,11,10
text/css,53,32,23
application/javascript,32,20,15
application/pdf,27,27,26
application/msword,3,2,1
