type,captures,urls,new_urls
text/html,73448058,36630301,28004069
text/plain,53780,48267,44951
image/gif,252,212,204
application/json,68,60,60
text/css,40,2,2
audio/x-pn-realaudio,24,13,13
image/jpeg,10,8,8
