type,captures,urls,new_urls
text/html,4675589,2993144,2579950
application/javascript,414,17,10
image/jpeg,358,316,316
image/gif,242,42,42
application/xml,103,47,30
application/x-shockwave-flash,85,16,13
text/css,53,5,5
image/png,21,10,10
text/plain,20,19,18
image/vnd.microsoft.icon,14,1,1
