type,captures,urls,new_urls
text/html,213013647,99130924,73829763
text/plain,977502,957255,917800
image/gif,379568,11046,4136
image/jpeg,1173,416,207
audio/x-pn-realaudio,100,100,100
application/pdf,5,3,3
text/css,4,4,4
