type,captures,urls,new_urls
text/html,2430212,1322884,946647
image/gif,136337,44108,27519
image/jpeg,51858,25183,15337
text/css,2853,949,349
text/plain,2450,940,495
application/pdf,1762,954,866
application/zip,995,788,728
application/octet-stream,539,289,137
image/png,454,121,116
application/xml,225,199,199
application/x-shockwave-flash,80,24,22
application/vnd.mozilla.xul+xml,12,1,0
text/vnd.wap.wml,5,1,0
application/vnd.ms-excel,5,5,5
