type,captures,urls,new_urls
text/html,264756,186543,176316
image/jpeg,1766,1614,1596
image/png,1078,849,843
text/css,158,13,7
text/plain,107,71,69
image/gif,85,79,79
audio/mpeg,2,1,1
application/x-tar,1,1,1
