type,captures,urls,new_urls
text/html,4518690,3601195,3322911
image/jpeg,185729,169845,157355
text/plain,9450,7881,7475
image/gif,9288,4490,3815
application/xml,6655,5411,4839
text/css,435,14,8
application/x-shockwave-flash,189,29,28
application/zip,74,24,24
application/pdf,65,50,33
application/msword,11,10,7
application/octet-stream,3,2,1
image/png,2,2,2
