type,captures,urls,new_urls
text/html,740733,579506,494226
image/jpeg,6955,6575,6298
image/gif,2682,1990,1590
text/css,214,119,67
application/pdf,188,166,130
text/plain,167,83,58
application/octet-stream,42,24,12
application/zip,30,30,30
text/vnd.wap.wml,1,1,0
image/png,1,1,1
