type,captures,urls,new_urls
text/html,519803,305899,262252
image/jpeg,19790,13817,13371
image/gif,1721,1185,1047
text/css,166,42,19
text/plain,81,59,54
application/x-shockwave-flash,35,23,14
image/png,27,22,22
application/pdf,10,3,1
application/msword,10,9,5
