type,captures,urls,new_urls
text/html,25143,13610,10318
image/gif,7995,5835,5004
image/jpeg,802,612,542
text/css,332,109,66
application/pdf,110,87,71
text/plain,5,4,2
application/zip,5,5,5
application/x-director,2,2,2
application/msword,2,2,2
