type,captures,urls,new_urls
text/html,2831,1039,1019
image/gif,49,24,20
image/jpeg,8,8,7
text/css,7,3,3
application/x-shockwave-flash,6,4,4
image/png,2,1,1
application/xml,2,1,0
application/octet-stream,2,1,1
