type,captures,urls,new_urls
text/html,857,310,198
image/gif,153,102,83
image/jpeg,97,68,55
text/plain,19,7,3
application/pdf,4,3,3
video/x-ms-asf,2,2,2
text/css,2,0,0
audio/x-pn-realaudio,2,2,1
