type,captures,urls,new_urls
text/html,24374,8202,5619
image/gif,12016,5891,4226
application/pdf,4499,1807,1118
image/jpeg,1280,624,533
video/quicktime,181,111,87
application/mac-binhex40,108,62,49
application/zip,71,36,25
application/x-tar,64,38,35
text/plain,47,30,23
application/octet-stream,29,25,24
